Time_UTCG,SatId,FrontId,FrontRangeKm,FrontDelayMs,BackId,BackRangeKm,BackDelayMs,LeftId,LeftRangeKm,LeftDelayMs,RightId,RightRangeKm,RightDelayMs
15 Dec 2025 00:01:40.000,Sat_1_1,Sat_1_2,3316.023416860415,11.06106350700929,Sat_1_13,3316.0234168604143,11.061063507009287,Sat_15_2,2664.848149681451,8.888976618889629,Sat_2_13,2302.2865050639307,7.6796011494856575
15 Dec 2025 00:01:40.000,Sat_1_2,Sat_1_3,3316.023416860416,11.061063507009294,Sat_1_1,3316.023416860415,11.06106350700929,Sat_15_3,2195.8203865075575,7.3244684044305,Sat_2_1,2051.100593458959,6.841735136175304
15 Dec 2025 00:01:40.000,Sat_1_3,Sat_1_4,3316.023416860415,11.06106350700929,Sat_1_2,3316.0234168604156,11.061063507009292,Sat_15_4,1663.08758340248,5.547463049929295,Sat_2_2,1331.2654569070276,4.4406235760174715
15 Dec 2025 00:01:40.000,Sat_1_4,Sat_1_5,3316.023416860416,11.061063507009294,Sat_1_3,3316.023416860415,11.06106350700929,Sat_15_5,1646.2173125377385,5.491189883561843,Sat_2_3,315.57973014759693,1.0526606714956017
15 Dec 2025 00:01:40.000,Sat_1_5,Sat_1_6,3316.0234168604134,11.061063507009285,Sat_1_4,3316.023416860416,11.061063507009294,Sat_15_5,2024.8720635262962,6.75424617762164,Sat_2_4,796.2152032539859,2.6558880385642856
15 Dec 2025 00:01:40.000,Sat_1_6,Sat_1_7,3316.0234168604175,11.0610635070093,Sat_1_5,3316.023416860412,11.06106350700928,Sat_15_6,2556.335815455993,8.527018433052085,Sat_2_5,1706.9701640483477,5.693839583010283
15 Dec 2025 00:01:40.000,Sat_1_7,Sat_1_8,3316.0234168604165,11.061063507009296,Sat_1_6,3316.023416860418,11.0610635070093,Sat_15_8,2768.4894072668844,9.234686642006466,Sat_2_6,2229.2406780529423,7.435946497536446
15 Dec 2025 00:01:40.000,Sat_1_8,Sat_1_9,3316.0234168604156,11.061063507009292,Sat_1_7,3316.023416860415,11.06106350700929,Sat_15_9,2464.8394401937185,8.221819376769375,Sat_2_7,2241.7276530958156,7.477598562855826
15 Dec 2025 00:01:40.000,Sat_1_9,Sat_1_10,3316.0234168604125,11.061063507009282,Sat_1_8,3316.0234168604165,11.061063507009296,Sat_15_10,1904.5284678638527,6.352823151621289,Sat_2_8,1741.5524214555512,5.809193577029717
15 Dec 2025 00:01:40.000,Sat_1_10,Sat_1_11,3316.023416860412,11.06106350700928,Sat_1_9,3316.023416860412,11.06106350700928,Sat_15_11,1560.4009610846642,5.2049373473053295,Sat_2_9,844.7614843027781,2.817821001697041
15 Dec 2025 00:01:40.000,Sat_1_11,Sat_1_12,3316.0234168604243,11.06106350700932,Sat_1_10,3316.0234168604125,11.061063507009282,Sat_15_11,1811.5677319610368,6.042739514017517,Sat_2_10,266.1591865867104,0.8878114825247219
15 Dec 2025 00:01:40.000,Sat_1_12,Sat_1_13,3316.0234168604125,11.061063507009282,Sat_1_11,3316.0234168604243,11.06106350700932,Sat_15_12,2296.544291203468,7.660447185777663,Sat_2_11,1288.386915805558,4.2975961583581865
15 Dec 2025 00:01:40.000,Sat_1_13,Sat_1_1,3316.0234168604143,11.061063507009287,Sat_1_12,3316.023416860413,11.061063507009283,Sat_15_13,2755.6303367424844,9.191793399760858,Sat_2_12,2026.8560940159518,6.760864190972916
15 Dec 2025 00:01:40.000,Sat_2_1,Sat_2_2,3316.023416860415,11.06106350700929,Sat_2_13,3316.0234168604097,11.061063507009273,Sat_1_2,2051.1005934589584,6.841735136175302,Sat_3_1,2241.727653095815,7.477598562855825
15 Dec 2025 00:01:40.000,Sat_2_2,Sat_2_3,3316.0234168604143,11.061063507009287,Sat_2_1,3316.023416860415,11.06106350700929,Sat_1_3,1331.2654569070273,4.440623576017471,Sat_3_2,1741.552421455551,5.809193577029716
15 Dec 2025 00:01:40.000,Sat_2_3,Sat_2_4,3316.0234168604156,11.061063507009292,Sat_2_2,3316.0234168604134,11.061063507009285,Sat_1_4,315.5797301475969,1.0526606714956015,Sat_3_3,844.7614843027771,2.8178210016970384
15 Dec 2025 00:01:40.000,Sat_2_4,Sat_2_5,3316.0234168604134,11.061063507009285,Sat_2_3,3316.0234168604156,11.061063507009292,Sat_1_5,796.2152032539857,2.655888038564285,Sat_3_4,266.1591865867086,0.8878114825247158
15 Dec 2025 00:01:40.000,Sat_2_5,Sat_2_6,3316.023416860415,11.06106350700929,Sat_2_4,3316.023416860414,11.061063507009287,Sat_1_6,1706.9701640483474,5.693839583010282,Sat_3_5,1288.3869158055584,4.297596158358188
15 Dec 2025 00:01:40.000,Sat_2_6,Sat_2_7,3316.0234168604156,11.061063507009292,Sat_2_5,3316.023416860415,11.06106350700929,Sat_1_7,2229.2406780529423,7.435946497536446,Sat_3_6,2026.856094015951,6.760864190972913
15 Dec 2025 00:01:40.000,Sat_2_7,Sat_2_8,3316.023416860419,11.061063507009303,Sat_2_6,3316.023416860415,11.06106350700929,Sat_1_8,2241.7276530958156,7.477598562855826,Sat_3_7,2302.2865050639316,7.679601149485661
15 Dec 2025 00:01:40.000,Sat_2_8,Sat_2_9,3316.023416860412,11.06106350700928,Sat_2_7,3316.0234168604193,11.061063507009305,Sat_1_9,1741.552421455551,5.809193577029716,Sat_3_8,2051.100593458957,6.841735136175298
15 Dec 2025 00:01:40.000,Sat_2_9,Sat_2_10,3316.023416860419,11.061063507009303,Sat_2_8,3316.0234168604115,11.061063507009278,Sat_1_10,844.7614843027781,2.817821001697041,Sat_3_9,1331.2654569070273,4.440623576017471
15 Dec 2025 00:01:40.000,Sat_2_10,Sat_2_11,3316.0234168604134,11.061063507009285,Sat_2_9,3316.023416860419,11.061063507009303,Sat_1_11,266.1591865867104,0.8878114825247219,Sat_3_10,315.57973014759534,1.0526606714955964
15 Dec 2025 00:01:40.000,Sat_2_11,Sat_2_12,3316.0234168604184,11.061063507009301,Sat_2_10,3316.023416860413,11.061063507009283,Sat_1_12,1288.386915805558,4.2975961583581865,Sat_3_11,796.2152032539851,2.655888038564283
15 Dec 2025 00:01:40.000,Sat_2_12,Sat_2_13,3316.0234168604175,11.0610635070093,Sat_2_11,3316.0234168604184,11.061063507009301,Sat_1_13,2026.8560940159516,6.7608641909729155,Sat_3_12,1706.9701640483488,5.693839583010287
15 Dec 2025 00:01:40.000,Sat_2_13,Sat_2_1,3316.02341686041,11.061063507009274,Sat_2_12,3316.0234168604193,11.061063507009305,Sat_1_1,2302.2865050639316,7.679601149485661,Sat_3_13,2229.240678052942,7.435946497536446
15 Dec 2025 00:01:40.000,Sat_3_1,Sat_3_2,3316.023416860415,11.06106350700929,Sat_3_13,3316.0234168604147,11.061063507009289,Sat_2_1,2241.727653095815,7.477598562855825,Sat_4_13,2302.286505063931,7.679601149485659
15 Dec 2025 00:01:40.000,Sat_3_2,Sat_3_3,3316.023416860416,11.061063507009294,Sat_3_1,3316.0234168604165,11.061063507009296,Sat_2_2,1741.5524214555512,5.809193577029717,Sat_4_1,2051.1005934589584,6.841735136175302
15 Dec 2025 00:01:40.000,Sat_3_3,Sat_3_4,3316.0234168604156,11.061063507009292,Sat_3_2,3316.023416860416,11.061063507009294,Sat_2_3,844.7614843027775,2.817821001697039,Sat_4_2,1331.2654569070269,4.44062357601747
15 Dec 2025 00:01:40.000,Sat_3_4,Sat_3_5,3316.0234168604156,11.061063507009292,Sat_3_3,3316.0234168604156,11.061063507009292,Sat_2_4,266.1591865867086,0.8878114825247158,Sat_4_3,315.5797301475958,1.0526606714955977
15 Dec 2025 00:01:40.000,Sat_3_5,Sat_3_6,3316.0234168604134,11.061063507009285,Sat_3_4,3316.023416860415,11.06106350700929,Sat_2_5,1288.3869158055581,4.297596158358187,Sat_4_4,796.2152032539864,2.655888038564287
15 Dec 2025 00:01:40.000,Sat_3_6,Sat_3_7,3316.023416860418,11.0610635070093,Sat_3_5,3316.0234168604134,11.061063507009285,Sat_2_6,2026.8560940159512,6.760864190972914,Sat_4_5,1706.9701640483474,5.693839583010282
15 Dec 2025 00:01:40.000,Sat_3_7,Sat_3_8,3316.023416860416,11.061063507009294,Sat_3_6,3316.023416860418,11.0610635070093,Sat_2_7,2302.2865050639316,7.679601149485661,Sat_4_6,2229.2406780529427,7.435946497536448
15 Dec 2025 00:01:40.000,Sat_3_8,Sat_3_9,3316.023416860415,11.06106350700929,Sat_3_7,3316.023416860415,11.06106350700929,Sat_2_8,2051.1005934589575,6.841735136175299,Sat_4_7,2241.7276530958156,7.477598562855826
15 Dec 2025 00:01:40.000,Sat_3_9,Sat_3_10,3316.0234168604125,11.061063507009282,Sat_3_8,3316.023416860415,11.06106350700929,Sat_2_9,1331.265456907027,4.44062357601747,Sat_4_8,1741.5524214555505,5.809193577029715
