Time_UTCG,SatId,FrontId,FrontRangeKm,FrontDelayMs,BackId,BackRangeKm,BackDelayMs,LeftId,LeftRangeKm,LeftDelayMs,RightId,RightRangeKm,RightDelayMs
15 Dec 2025 00:01:30.000,Sat_1_1,Sat_1_2,3316.023416860415,11.06106350700929,Sat_1_13,3316.0234168604143,11.061063507009287,Sat_15_2,2671.7719465292325,8.91207191919829,Sat_2_13,2301.8630904514944,7.678188790364748
15 Dec 2025 00:01:30.000,Sat_1_2,Sat_1_3,3316.023416860415,11.06106350700929,Sat_1_1,3316.023416860415,11.06106350700929,Sat_15_3,2208.9275799064158,7.368189295497273,Sat_2_1,2062.419561066467,6.87949114806106
15 Dec 2025 00:01:30.000,Sat_1_3,Sat_1_4,3316.023416860415,11.06106350700929,Sat_1_2,3316.023416860415,11.06106350700929,Sat_15_4,1671.6769438048786,5.576114072238864,Sat_2_2,1351.7086522840975,4.5088147357065855
15 Dec 2025 00:01:30.000,Sat_1_4,Sat_1_5,3316.0234168604156,11.061063507009292,Sat_1_3,3316.0234168604156,11.061063507009292,Sat_15_5,1638.5482218697123,5.465608550665116,Sat_2_3,339.6245512703255,1.1328655615156455
15 Dec 2025 00:01:30.000,Sat_1_5,Sat_1_6,3316.0234168604125,11.061063507009282,Sat_1_4,3316.023416860415,11.06106350700929,Sat_15_5,2013.3420157209584,6.715786077983852,Sat_2_4,772.6635597029531,2.577328211848989
15 Dec 2025 00:01:30.000,Sat_1_6,Sat_1_7,3316.0234168604175,11.0610635070093,Sat_1_5,3316.0234168604125,11.061063507009282,Sat_15_6,2545.5852445905716,8.491158388616208,Sat_2_5,1689.974336338344,5.637147604087973
15 Dec 2025 00:01:30.000,Sat_1_7,Sat_1_8,3316.023416860415,11.06106350700929,Sat_1_6,3316.0234168604175,11.0610635070093,Sat_15_8,2770.6501466687496,9.241894092841887,Sat_2_6,2222.8068981143238,7.414485717697153
15 Dec 2025 00:01:30.000,Sat_1_8,Sat_1_9,3316.0234168604156,11.061063507009292,Sat_1_7,3316.023416860415,11.06106350700929,Sat_15_9,2475.6614168265546,8.257917605207249,Sat_2_7,2247.3393235915773,7.496317080770516
15 Dec 2025 00:01:30.000,Sat_1_9,Sat_1_10,3316.0234168604125,11.061063507009282,Sat_1_8,3316.023416860416,11.061063507009294,Sat_15_10,1917.290883011406,6.395393986233658,Sat_2_8,1757.9160265088956,5.863776688167705
15 Dec 2025 00:01:30.000,Sat_1_10,Sat_1_11,3316.0234168604115,11.061063507009278,Sat_1_9,3316.0234168604115,11.061063507009278,Sat_15_11,1561.025503818093,5.207020597623217,Sat_2_9,868.0380340745211,2.895463214336503
15 Dec 2025 00:01:30.000,Sat_1_11,Sat_1_12,3316.023416860424,11.061063507009319,Sat_1_10,3316.023416860412,11.06106350700928,Sat_15_11,1804.6014747793702,6.019502581280314,Sat_2_10,242.63568475778825,0.809345526490157
15 Dec 2025 00:01:30.000,Sat_1_12,Sat_1_13,3316.023416860412,11.06106350700928,Sat_1_11,3316.0234168604243,11.06106350700932,Sat_15_12,2284.0428546505227,7.61874688205306,Sat_2_11,1267.4678930804432,4.227817809480862
15 Dec 2025 00:01:30.000,Sat_1_13,Sat_1_1,3316.0234168604143,11.061063507009287,Sat_1_12,3316.023416860412,11.06106350700928,Sat_15_13,2748.3868886197542,9.167631857569125,Sat_2_12,2014.7878252249736,6.720608779374209
15 Dec 2025 00:01:30.000,Sat_2_1,Sat_2_2,3316.023416860415,11.06106350700929,Sat_2_13,3316.0234168604097,11.061063507009273,Sat_1_2,2062.419561066467,6.87949114806106,Sat_3_1,2247.3393235915773,7.496317080770516
15 Dec 2025 00:01:30.000,Sat_2_2,Sat_2_3,3316.023416860414,11.061063507009287,Sat_2_1,3316.023416860415,11.06106350700929,Sat_1_3,1351.7086522840973,4.508814735706585,Sat_3_2,1757.9160265088954,5.863776688167704
15 Dec 2025 00:01:30.000,Sat_2_3,Sat_2_4,3316.0234168604165,11.061063507009296,Sat_2_2,3316.0234168604143,11.061063507009287,Sat_1_4,339.6245512703255,1.1328655615156455,Sat_3_3,868.0380340745209,2.8954632143365027
15 Dec 2025 00:01:30.000,Sat_2_4,Sat_2_5,3316.023416860415,11.06106350700929,Sat_2_3,3316.0234168604165,11.061063507009296,Sat_1_5,772.6635597029532,2.577328211848989,Sat_3_4,242.63568475778604,0.8093455264901496
15 Dec 2025 00:01:30.000,Sat_2_5,Sat_2_6,3316.023416860415,11.06106350700929,Sat_2_4,3316.0234168604143,11.061063507009287,Sat_1_6,1689.974336338344,5.637147604087973,Sat_3_5,1267.467893080443,4.227817809480861
15 Dec 2025 00:01:30.000,Sat_2_6,Sat_2_7,3316.0234168604156,11.061063507009292,Sat_2_5,3316.0234168604156,11.061063507009292,Sat_1_7,2222.8068981143233,7.414485717697152,Sat_3_6,2014.7878252249725,6.7206087793742055
15 Dec 2025 00:01:30.000,Sat_2_7,Sat_2_8,3316.023416860419,11.061063507009303,Sat_2_6,3316.0234168604156,11.061063507009292,Sat_1_8,2247.3393235915773,7.496317080770516,Sat_3_7,2301.8630904514944,7.678188790364748
15 Dec 2025 00:01:30.000,Sat_2_8,Sat_2_9,3316.0234168604115,11.061063507009278,Sat_2_7,3316.0234168604193,11.061063507009305,Sat_1_9,1757.9160265088958,5.863776688167706,Sat_3_8,2062.4195610664656,6.879491148061056
15 Dec 2025 00:01:30.000,Sat_2_9,Sat_2_10,3316.023416860419,11.061063507009303,Sat_2_8,3316.023416860412,11.06106350700928,Sat_1_10,868.0380340745212,2.8954632143365036,Sat_3_9,1351.7086522840978,4.5088147357065855
15 Dec 2025 00:01:30.000,Sat_2_10,Sat_2_11,3316.023416860413,11.061063507009283,Sat_2_9,3316.023416860418,11.0610635070093,Sat_1_11,242.63568475778823,0.8093455264901569,Sat_3_10,339.6245512703234,1.1328655615156384
15 Dec 2025 00:01:30.000,Sat_2_11,Sat_2_12,3316.023416860418,11.0610635070093,Sat_2_10,3316.0234168604125,11.061063507009282,Sat_1_12,1267.4678930804432,4.227817809480862,Sat_3_11,772.663559702952,2.5773282118489855
15 Dec 2025 00:01:30.000,Sat_2_12,Sat_2_13,3316.023416860419,11.061063507009303,Sat_2_11,3316.0234168604184,11.061063507009301,Sat_1_13,2014.7878252249736,6.720608779374209,Sat_3_12,1689.9743363383445,5.637147604087974
15 Dec 2025 00:01:30.000,Sat_2_13,Sat_2_1,3316.02341686041,11.061063507009274,Sat_2_12,3316.0234168604184,11.061063507009301,Sat_1_1,2301.8630904514944,7.678188790364748,Sat_3_13,2222.8068981143238,7.414485717697153
