Time_UTCG,SatId,FrontId,FrontRangeKm,FrontDelayMs,BackId,BackRangeKm,BackDelayMs,LeftId,LeftRangeKm,LeftDelayMs,RightId,RightRangeKm,RightDelayMs
15 Dec 2025 00:03:10.000,Sat_1_1,Sat_1_2,3316.023416860415,11.06106350700929,Sat_1_13,3316.0234168604134,11.061063507009285,Sat_15_2,2593.752634061683,8.651827505486088,Sat_2_13,2293.7018534739223,7.650965834083532
15 Dec 2025 00:03:10.000,Sat_1_2,Sat_1_3,3316.0234168604165,11.061063507009296,Sat_1_1,3316.0234168604165,11.061063507009296,Sat_15_3,2076.2737822720346,6.925703855672163,Sat_2_1,1938.3656248280176,6.4656917580895845
15 Dec 2025 00:03:10.000,Sat_1_3,Sat_1_4,3316.0234168604147,11.061063507009289,Sat_1_2,3316.023416860416,11.061063507009294,Sat_15_4,1599.8392442645118,5.336489299755873,Sat_2_2,1140.5024187180502,3.8043065737099035
15 Dec 2025 00:03:10.000,Sat_1_4,Sat_1_5,3316.0234168604156,11.061063507009292,Sat_1_3,3316.023416860415,11.06106350700929,Sat_15_5,1728.084895092492,5.764270744571206,Sat_2_3,116.76010122534032,0.3894697752047529
15 Dec 2025 00:03:10.000,Sat_1_5,Sat_1_6,3316.023416860412,11.06106350700928,Sat_1_4,3316.023416860415,11.06106350700929,Sat_15_5,2133.03990178853,7.1150552486164615,Sat_2_4,1003.9031746396278,3.348660541152199
15 Dec 2025 00:03:10.000,Sat_1_6,Sat_1_7,3316.0234168604175,11.0610635070093,Sat_1_5,3316.0234168604125,11.061063507009282,Sat_15_6,2646.9557516201903,8.829294003187334,Sat_2_5,1850.530056984543,6.172703840950339
15 Dec 2025 00:03:10.000,Sat_1_7,Sat_1_8,3316.023416860415,11.06106350700929,Sat_1_6,3316.023416860416,11.061063507009294,Sat_15_8,2738.9704296611644,9.1362219314442,Sat_2_6,2275.0579560232295,7.588776486242458
15 Dec 2025 00:03:10.000,Sat_1_8,Sat_1_9,3316.0234168604147,11.061063507009289,Sat_1_7,3316.0234168604156,11.061063507009292,Sat_15_9,2361.3406518091956,7.876584579753489,Sat_2_7,2179.2422779733824,7.2691697866975105
15 Dec 2025 00:03:10.000,Sat_1_9,Sat_1_10,3316.023416860412,11.06106350700928,Sat_1_8,3316.0234168604156,11.061063507009292,Sat_15_10,1795.0772346204883,5.987733135769841,Sat_2_8,1585.1747368433175,5.2875737682611
15 Dec 2025 00:03:10.000,Sat_1_10,Sat_1_11,3316.023416860413,11.061063507009283,Sat_1_9,3316.023416860412,11.06106350700928,Sat_15_11,1572.9927266595112,5.24693895621454,Sat_2_9,631.5251005449853,2.1065409875821004
