时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 11:22:59.486,0.00463662370291033,容器CPU使用率,,0.00463662370291033,%,,,,istio-system,istio-egressgateway-55dd89bc54-wqwtj,,,,,,,
2026-01-08 19:22:59.486,0.00567334999031882,容器CPU使用率,,0.00567334999031882,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-08 20:22:59.486,0.00530636688653206,容器CPU使用率,,0.00530636688653206,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-08 21:22:59.486,0.00583919133938934,容器CPU使用率,,0.00583919133938934,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-08 22:22:59.486,0.00535946934100803,容器CPU使用率,,0.00535946934100803,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-08 23:22:59.486,0.00574404179442086,容器CPU使用率,,0.00574404179442086,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 00:22:59.486,0.00572656891618214,容器CPU使用率,,0.00572656891618214,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 01:22:59.486,0.00555148996682684,容器CPU使用率,,0.00555148996682684,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 02:22:59.486,0.00547210726429007,容器CPU使用率,,0.00547210726429007,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 03:22:59.486,0.00529567653994935,容器CPU使用率,,0.00529567653994935,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 04:22:59.486,0.00550293486356911,容器CPU使用率,,0.00550293486356911,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 05:22:59.486,0.00573091768210538,容器CPU使用率,,0.00573091768210538,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 06:22:59.486,0.00563093689512874,容器CPU使用率,,0.00563093689512874,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 07:22:59.486,0.00533311768249774,容器CPU使用率,,0.00533311768249774,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 08:22:59.486,0.00537200775441074,容器CPU使用率,,0.00537200775441074,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 09:22:59.486,0.00553844226856963,容器CPU使用率,,0.00553844226856963,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 10:22:59.486,0.00614065609911077,容器CPU使用率,,0.00614065609911077,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-09 11:22:59.486,0.00536451956294801,容器CPU使用率,,0.00536451956294801,%,,,,istio-system,istio-ingressgateway-6d95b4778-46bxt,,,,,,,
2026-01-08 19:22:59.486,0.00492605435091393,容器CPU使用率,,0.00492605435091393,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-08 20:22:59.486,0.00474652237166051,容器CPU使用率,,0.00474652237166051,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-08 21:22:59.486,0.00487959685241466,容器CPU使用率,,0.00487959685241466,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-08 22:22:59.486,0.00521716610782692,容器CPU使用率,,0.00521716610782692,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-08 23:22:59.486,0.00474272710722794,容器CPU使用率,,0.00474272710722794,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 00:22:59.486,0.00480210272424562,容器CPU使用率,,0.00480210272424562,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 01:22:59.486,0.00508411230098803,容器CPU使用率,,0.00508411230098803,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 02:22:59.486,0.00515577055557191,容器CPU使用率,,0.00515577055557191,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 03:22:59.486,0.0050836990075918,容器CPU使用率,,0.0050836990075918,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 04:22:59.486,0.00492707097636202,容器CPU使用率,,0.00492707097636202,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 05:22:59.486,0.00506414217518318,容器CPU使用率,,0.00506414217518318,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 06:22:59.486,0.00497561061839585,容器CPU使用率,,0.00497561061839585,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 07:22:59.486,0.00459592181018487,容器CPU使用率,,0.00459592181018487,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 08:22:59.486,0.00500653460900108,容器CPU使用率,,0.00500653460900108,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 09:22:59.486,0.00457096072672723,容器CPU使用率,,0.00457096072672723,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 10:22:59.486,0.0048518506852558,容器CPU使用率,,0.0048518506852558,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-09 11:22:59.486,0.00484503276167677,容器CPU使用率,,0.00484503276167677,%,,,,istio-system,istiod-6bf6fbf46b-4c749,,,,,,,
2026-01-08 19:22:59.486,0.0154557491339805,容器CPU使用率,,0.0154557491339805,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-08 20:22:59.486,0.0155454460810227,容器CPU使用率,,0.0155454460810227,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-08 21:22:59.486,0.015480409374973,容器CPU使用率,,0.015480409374973,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-08 22:22:59.486,0.0152107095907365,容器CPU使用率,,0.0152107095907365,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-08 23:22:59.486,0.0153573039101009,容器CPU使用率,,0.0153573039101009,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 00:22:59.486,0.0155100704107584,容器CPU使用率,,0.0155100704107584,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 01:22:59.486,0.0154749272834461,容器CPU使用率,,0.0154749272834461,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 02:22:59.486,0.0153645241592925,容器CPU使用率,,0.0153645241592925,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
2026-01-09 03:22:59.486,0.0155842870623056,容器CPU使用率,,0.0155842870623056,%,,,,istio-system,jaeger-84768f46f9-nxq7p,,,,,,,
