时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 06:22:59.486,1268936704,内存使用量,10.2.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,1.18178939819336,1210.15234375,,,,
2026-01-09 07:22:59.486,1265684480,内存使用量,10.2.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,1.17876052856445,1207.05078125,,,,
2026-01-09 08:22:59.486,1268822016,内存使用量,10.2.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,1.18168258666992,1210.04296875,,,,
2026-01-09 09:22:59.486,1267871744,内存使用量,10.2.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,1.1807975769043,1209.13671875,,,,
2026-01-09 10:22:59.486,1268887552,内存使用量,10.2.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,1.18174362182617,1210.10546875,,,,
2026-01-09 11:22:59.486,1262030848,内存使用量,10.2.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-d2hwv,kube-prometheus-stack-prometheus-node-exporter,1.17535781860352,1203.56640625,,,,
2026-01-08 19:22:59.486,1242083328,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.15678024291992,1184.54296875,,,,
2026-01-08 20:22:59.486,1248317440,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.1625862121582,1190.48828125,,,,
2026-01-08 21:22:59.486,1248776192,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.16301345825195,1190.92578125,,,,
2026-01-08 22:22:59.486,1250562048,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.16467666625977,1192.62890625,,,,
2026-01-08 23:22:59.486,1250467840,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.16458892822266,1192.5390625,,,,
2026-01-09 00:22:59.486,1239740416,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.15459823608398,1182.30859375,,,,
2026-01-09 01:22:59.486,1249247232,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.1634521484375,1191.375,,,,
2026-01-09 02:22:59.486,1251446784,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.16550064086914,1193.47265625,,,,
2026-01-09 03:22:59.486,1263767552,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.17697525024414,1205.22265625,,,,
2026-01-09 04:22:59.486,1275273216,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.18769073486328,1216.1953125,,,,
2026-01-09 05:22:59.486,1251205120,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.16527557373047,1193.2421875,,,,
2026-01-09 06:22:59.486,1256083456,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.16981887817383,1197.89453125,,,,
2026-01-09 07:22:59.486,1249206272,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.16341400146484,1191.3359375,,,,
2026-01-09 08:22:59.486,1256742912,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.17043304443359,1198.5234375,,,,
2026-01-09 09:22:59.486,1254498304,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.16834259033203,1196.3828125,,,,
2026-01-09 10:22:59.486,1252536320,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.1665153503418,1194.51171875,,,,
2026-01-09 11:22:59.486,1244123136,内存使用量,10.2.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-g4jfn,kube-prometheus-stack-prometheus-node-exporter,1.1586799621582,1186.48828125,,,,
2026-01-08 19:22:59.486,2742534144,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.55418395996094,2615.484375,,,,
2026-01-08 20:22:59.486,2762752000,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.57301330566406,2634.765625,,,,
2026-01-08 21:22:59.486,2779709440,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.58880615234375,2650.9375,,,,
2026-01-08 22:22:59.486,2775261184,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.58466339111328,2646.6953125,,,,
2026-01-08 23:22:59.486,2790092800,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.59847640991211,2660.83984375,,,,
2026-01-09 00:22:59.486,2748452864,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.55969619750977,2621.12890625,,,,
2026-01-09 01:22:59.486,2714402816,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.52798461914062,2588.65625,,,,
2026-01-09 02:22:59.486,2739605504,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.55145645141602,2612.69140625,,,,
2026-01-09 03:22:59.486,2757173248,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.56781768798828,2629.4453125,,,,
2026-01-09 04:22:59.486,2755878912,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.56661224365234,2628.2109375,,,,
2026-01-09 05:22:59.486,2722557952,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.53557968139648,2596.43359375,,,,
2026-01-09 06:22:59.486,2758041600,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.56862640380859,2630.2734375,,,,
2026-01-09 07:22:59.486,2768015360,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.57791519165039,2639.78515625,,,,
2026-01-09 08:22:59.486,2786353152,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.59499359130859,2657.2734375,,,,
2026-01-09 09:22:59.486,2786766848,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.59537887573242,2657.66796875,,,,
2026-01-09 10:22:59.486,2792792064,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.60099029541016,2663.4140625,,,,
2026-01-09 11:22:59.486,2742792192,内存使用量,10.2.3.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-c8qp4,kube-prometheus-stack-prometheus-node-exporter,2.55442428588867,2615.73046875,,,,
2026-01-08 19:22:59.486,1696772096,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.58024215698242,1618.16796875,,,,
2026-01-08 20:22:59.486,1773621248,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.65181350708008,1691.45703125,,,,
2026-01-08 21:22:59.486,1689264128,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.57324981689453,1611.0078125,,,,
2026-01-08 22:22:59.486,1757814784,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.63709259033203,1676.3828125,,,,
2026-01-08 23:22:59.486,1708412928,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.59108352661133,1629.26953125,,,,
2026-01-09 00:22:59.486,1757052928,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.63638305664062,1675.65625,,,,
2026-01-09 01:22:59.486,1777684480,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.65559768676758,1695.33203125,,,,
2026-01-09 02:22:59.486,1712697344,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.59507369995117,1633.35546875,,,,
2026-01-09 03:22:59.486,1636171776,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.5238037109375,1560.375,,,,
2026-01-09 04:22:59.486,1684664320,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.56896591186523,1606.62109375,,,,
2026-01-09 05:22:59.486,1647951872,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.53477478027344,1571.609375,,,,
2026-01-09 06:22:59.486,1705353216,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.58823394775391,1626.3515625,,,,
2026-01-09 07:22:59.486,1685213184,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.56947708129883,1607.14453125,,,,
2026-01-09 08:22:59.486,1669033984,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.55440902709961,1591.71484375,,,,
2026-01-09 09:22:59.486,1704136704,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.58710098266602,1625.19140625,,,,
2026-01-09 10:22:59.486,1767571456,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.64617919921875,1685.6875,,,,
2026-01-09 11:22:59.486,1747968000,内存使用量,10.2.4.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-nqmb6,kube-prometheus-stack-prometheus-node-exporter,1.62792205810547,1666.9921875,,,,
2026-01-08 19:22:59.486,1267851264,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18077850341797,1209.1171875,,,,
2026-01-08 20:22:59.486,1269153792,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18199157714844,1210.359375,,,,
2026-01-08 21:22:59.486,1273421824,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18596649169922,1214.4296875,,,,
2026-01-08 22:22:59.486,1282777088,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.19467926025391,1223.3515625,,,,
2026-01-08 23:22:59.486,1274040320,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18654251098633,1215.01953125,,,,
2026-01-09 00:22:59.486,1267503104,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18045425415039,1208.78515625,,,,
2026-01-09 01:22:59.486,1270808576,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18353271484375,1211.9375,,,,
2026-01-09 02:22:59.486,1279295488,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.19143676757812,1220.03125,,,,
2026-01-09 03:22:59.486,1273712640,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18623733520508,1214.70703125,,,,
2026-01-09 04:22:59.486,1275379712,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18778991699219,1216.296875,,,,
2026-01-09 05:22:59.486,1298747392,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.20955276489258,1238.58203125,,,,
2026-01-09 06:22:59.486,1297760256,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.20863342285156,1237.640625,,,,
2026-01-09 07:22:59.486,1301139456,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.2117805480957,1240.86328125,,,,
2026-01-09 08:22:59.486,1303658496,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.21412658691406,1243.265625,,,,
2026-01-09 09:22:59.486,1283358720,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.19522094726562,1223.90625,,,,
2026-01-09 10:22:59.486,1276780544,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18909454345703,1217.6328125,,,,
2026-01-09 11:22:59.486,1273946112,内存使用量,10.2.5.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ww2hv,kube-prometheus-stack-prometheus-node-exporter,1.18645477294922,1214.9296875,,,,
2026-01-08 19:22:59.486,1540620288,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.434814453125,1469.25,,,,
2026-01-08 20:22:59.486,1508503552,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.40490341186523,1438.62109375,,,,
2026-01-08 21:22:59.486,1521893376,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.41737365722656,1451.390625,,,,
2026-01-08 22:22:59.486,1432985600,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.33457183837891,1366.6015625,,,,
2026-01-08 23:22:59.486,1489141760,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.38687133789062,1420.15625,,,,
2026-01-09 00:22:59.486,1506910208,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.40341949462891,1437.1015625,,,,
2026-01-09 01:22:59.486,1492230144,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.38974761962891,1423.1015625,,,,
2026-01-09 02:22:59.486,1478332416,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.37680435180664,1409.84765625,,,,
2026-01-09 03:22:59.486,1497243648,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.39441680908203,1427.8828125,,,,
2026-01-09 04:22:59.486,1514246144,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.41025161743164,1444.09765625,,,,
2026-01-09 05:22:59.486,1499860992,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.39685440063477,1430.37890625,,,,
2026-01-09 06:22:59.486,1510137856,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.40642547607422,1440.1796875,,,,
2026-01-09 07:22:59.486,1498517504,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.39560317993164,1429.09765625,,,,
2026-01-09 08:22:59.486,1542881280,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.43692016601562,1471.40625,,,,
2026-01-09 09:22:59.486,1518354432,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.41407775878906,1448.015625,,,,
2026-01-09 10:22:59.486,1509302272,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.40564727783203,1439.3828125,,,,
2026-01-09 11:22:59.486,1474088960,内存使用量,10.3.1.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-mgcfj,kube-prometheus-stack-prometheus-node-exporter,1.37285232543945,1405.80078125,,,,
2026-01-08 19:22:59.486,1222692864,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.13872146606445,1166.05078125,,,,
2026-01-08 20:22:59.486,1225261056,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14111328125,1168.5,,,,
2026-01-08 21:22:59.486,1227665408,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14335250854492,1170.79296875,,,,
2026-01-08 22:22:59.486,1225170944,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14102935791016,1168.4140625,,,,
2026-01-08 23:22:59.486,1223372800,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.13935470581055,1166.69921875,,,,
2026-01-09 00:22:59.486,1224192000,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14011764526367,1167.48046875,,,,
2026-01-09 01:22:59.486,1228591104,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14421463012695,1171.67578125,,,,
2026-01-09 02:22:59.486,1224519680,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14042282104492,1167.79296875,,,,
2026-01-09 03:22:59.486,1241825280,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.15653991699219,1184.296875,,,,
2026-01-09 04:22:59.486,1247731712,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.16204071044922,1189.9296875,,,,
2026-01-09 05:22:59.486,1231343616,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14677810668945,1174.30078125,,,,
2026-01-09 06:22:59.486,1230528512,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.14601898193359,1173.5234375,,,,
2026-01-09 07:22:59.486,1237811200,内存使用量,10.3.2.10:9100,,GB,node-exporter,http-metrics,node-exporter,monitoring,kube-prometheus-stack-prometheus-node-exporter-ld8l7,kube-prometheus-stack-prometheus-node-exporter,1.15280151367187,1180.46875,,,,
