PlaneIdx,SatId,Side,OldNeighborSatId,NewNeighborSatId,StartTime_UTCG,EndTime_UTCG,Duration_sec,Duration_min
1,Sat_1_4,Left,Sat_15_4,Sat_15_5,2025-12-15 21:55:07.603,2025-12-15 22:20:31.208,1523.60,25.39
1,Sat_1_4,Left,Sat_15_5,Sat_15_4,2025-12-15 22:25:52.355,2025-12-15 22:34:59.358,547.00,9.12
1,Sat_1_4,Left,Sat_15_4,Sat_15_5,2025-12-15 22:42:57.200,2025-12-15 23:08:20.969,1523.77,25.40
1,Sat_1_4,Left,Sat_15_5,Sat_15_4,2025-12-15 23:13:42.603,2025-12-15 23:22:48.335,545.73,9.10
1,Sat_1_4,Left,Sat_15_4,Sat_15_5,2025-12-15 23:30:46.797,2025-12-15 23:56:10.793,1524.00,25.40
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 00:16:29.558,2025-12-15 00:41:53.112,1523.55,25.39
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 00:47:11.724,2025-12-15 00:56:23.874,552.15,9.20
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 01:04:19.134,2025-12-15 01:29:42.653,1523.52,25.39
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 01:35:02.716,2025-12-15 01:44:12.003,549.29,9.15
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 01:52:08.722,2025-12-15 02:17:32.313,1523.59,25.39
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 02:22:53.380,2025-12-15 02:32:00.564,547.18,9.12
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 02:39:58.317,2025-12-15 03:05:22.066,1523.75,25.40
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 03:10:43.671,2025-12-15 03:19:49.503,545.83,9.10
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 03:27:47.915,2025-12-15 03:53:11.885,1523.97,25.40
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 03:58:33.537,2025-12-15 04:07:38.773,545.24,9.09
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 04:15:37.509,2025-12-15 04:41:01.744,1524.24,25.40
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 04:46:22.918,2025-12-15 04:55:28.335,545.42,9.09
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 05:03:27.093,2025-12-15 05:28:51.618,1524.53,25.41
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 05:34:11.746,2025-12-15 05:43:18.154,546.41,9.11
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 05:51:16.663,2025-12-15 06:16:41.483,1524.82,25.41
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 06:21:59.936,2025-12-15 06:31:08.199,548.26,9.14
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 06:39:06.213,2025-12-15 07:04:31.313,1525.10,25.42
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 07:09:47.391,2025-12-15 07:18:58.445,551.05,9.18
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 07:26:55.608,2025-12-15 07:52:21.084,1525.48,25.42
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 07:57:33.995,2025-12-15 08:06:48.868,554.87,9.25
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 08:14:44.855,2025-12-15 08:40:10.770,1525.91,25.43
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 08:45:19.602,2025-12-15 08:54:39.448,559.85,9.33
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 09:02:34.166,2025-12-15 09:28:00.345,1526.18,25.44
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 09:33:04.039,2025-12-15 09:42:30.167,566.13,9.44
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 10:20:54.166,2025-12-15 10:30:21.008,566.84,9.45
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 11:08:46.301,2025-12-15 11:18:11.958,565.66,9.43
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 11:56:38.272,2025-12-15 12:06:03.002,564.73,9.41
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 12:44:30.053,2025-12-15 12:53:51.003,560.95,9.35
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 13:32:21.618,2025-12-15 13:41:37.979,556.36,9.27
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 13:49:30.988,2025-12-15 14:14:54.555,1523.57,25.39
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 14:20:12.935,2025-12-15 14:29:25.538,552.60,9.21
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 14:37:20.561,2025-12-15 15:02:44.078,1523.52,25.39
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 15:08:03.968,2025-12-15 15:17:13.603,549.63,9.16
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 15:25:10.148,2025-12-15 15:50:33.724,1523.58,25.39
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 15:55:54.680,2025-12-15 16:05:02.108,547.43,9.12
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 16:12:59.743,2025-12-15 16:38:23.465,1523.72,25.40
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 16:43:45.025,2025-12-15 16:52:50.998,545.97,9.10
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 17:00:49.340,2025-12-15 17:26:13.276,1523.94,25.40
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 17:31:34.952,2025-12-15 17:40:40.225,545.27,9.09
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 17:48:38.935,2025-12-15 18:14:03.132,1524.20,25.40
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 18:19:24.404,2025-12-15 18:28:29.749,545.34,9.09
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 18:36:28.521,2025-12-15 19:01:53.006,1524.48,25.41
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 19:07:13.312,2025-12-15 19:16:19.535,546.22,9.10
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 19:24:18.093,2025-12-15 19:49:42.873,1524.78,25.41
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 19:55:01.595,2025-12-15 20:04:09.551,547.96,9.13
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 20:12:07.646,2025-12-15 20:37:32.710,1525.06,25.42
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 20:42:49.157,2025-12-15 20:51:59.770,550.61,9.18
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 20:59:57.086,2025-12-15 21:25:22.490,1525.40,25.42
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 21:30:35.885,2025-12-15 21:39:50.171,554.29,9.24
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 21:47:46.325,2025-12-15 22:13:12.189,1525.86,25.43
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 22:18:21.639,2025-12-15 22:27:40.730,559.09,9.32
1,Sat_1_5,Left,Sat_15_5,Sat_15_6,2025-12-15 22:35:35.627,2025-12-15 23:01:01.780,1526.15,25.44
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 23:06:06.248,2025-12-15 23:15:31.431,565.18,9.42
1,Sat_1_5,Left,Sat_15_6,Sat_15_5,2025-12-15 23:53:55.232,2025-12-16 00:00:00.000,364.77,6.08
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 00:09:08.770,2025-12-15 00:34:33.804,1525.03,25.42
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 00:39:50.532,2025-12-15 00:49:00.812,550.28,9.17
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 00:56:58.247,2025-12-15 01:22:23.592,1525.34,25.42
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 01:27:37.356,2025-12-15 01:36:51.194,553.84,9.23
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 01:44:47.478,2025-12-15 02:10:13.300,1525.82,25.43
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 02:15:23.222,2025-12-15 02:24:41.738,558.52,9.31
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 02:32:36.774,2025-12-15 02:58:02.905,1526.13,25.44
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 03:03:07.963,2025-12-15 03:12:32.424,564.46,9.41
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 03:50:56.067,2025-12-15 04:00:23.237,567.17,9.45
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 04:38:48.238,2025-12-15 04:48:14.161,565.92,9.43
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 05:26:40.251,2025-12-15 05:36:05.183,564.93,9.42
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 06:14:32.081,2025-12-15 06:23:54.286,562.20,9.37
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 07:02:23.702,2025-12-15 07:11:41.105,557.40,9.29
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 07:19:33.540,2025-12-15 07:44:57.138,1523.60,25.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 07:50:15.082,2025-12-15 07:59:28.530,553.45,9.22
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 08:07:23.108,2025-12-15 08:32:46.627,1523.52,25.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 08:38:06.188,2025-12-15 08:47:16.477,550.29,9.17
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 08:55:12.692,2025-12-15 09:20:36.245,1523.55,25.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 09:25:56.982,2025-12-15 09:35:04.880,547.90,9.13
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 09:43:02.286,2025-12-15 10:08:25.966,1523.68,25.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 10:13:47.421,2025-12-15 10:22:53.681,546.26,9.10
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 10:30:51.883,2025-12-15 10:56:15.762,1523.88,25.40
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 11:01:37.456,2025-12-15 11:10:42.830,545.37,9.09
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 11:18:41.479,2025-12-15 11:44:05.609,1524.13,25.40
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 11:49:27.030,2025-12-15 11:58:32.285,545.25,9.09
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 12:06:31.068,2025-12-15 12:31:55.481,1524.41,25.41
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 12:37:16.078,2025-12-15 12:46:22.009,545.93,9.10
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 12:54:20.644,2025-12-15 13:19:45.352,1524.71,25.41
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 13:25:04.522,2025-12-15 13:34:11.971,547.45,9.12
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 13:42:10.202,2025-12-15 14:07:35.199,1525.00,25.42
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 14:12:52.270,2025-12-15 14:22:02.144,549.87,9.16
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 14:29:59.728,2025-12-15 14:55:24.995,1525.27,25.42
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 15:00:39.214,2025-12-15 15:09:52.502,553.29,9.22
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 15:17:48.949,2025-12-15 15:43:14.716,1525.77,25.43
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 15:48:25.220,2025-12-15 15:57:43.024,557.80,9.30
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 16:05:38.237,2025-12-15 16:31:04.336,1526.10,25.43
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 16:36:10.127,2025-12-15 16:45:33.692,563.57,9.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 17:23:57.129,2025-12-15 17:33:24.489,567.36,9.46
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 18:11:49.319,2025-12-15 18:21:15.398,566.08,9.43
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 18:59:41.355,2025-12-15 19:09:06.408,565.05,9.42
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 19:47:33.212,2025-12-15 19:56:56.144,562.93,9.38
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 20:35:24.863,2025-12-15 20:44:42.873,558.01,9.30
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 20:52:34.970,2025-12-15 21:17:58.590,1523.62,25.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 21:23:16.279,2025-12-15 21:32:30.220,553.94,9.23
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 21:40:24.536,2025-12-15 22:05:48.059,1523.52,25.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 22:11:07.424,2025-12-15 22:20:18.100,550.68,9.18
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 22:28:14.119,2025-12-15 22:53:37.661,1523.54,25.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 22:58:58.263,2025-12-15 23:08:06.444,548.18,9.14
1,Sat_1_6,Left,Sat_15_6,Sat_15_7,2025-12-15 23:16:03.711,2025-12-15 23:41:27.369,1523.66,25.39
1,Sat_1_6,Left,Sat_15_7,Sat_15_6,2025-12-15 23:46:48.754,2025-12-15 23:55:55.194,546.44,9.11
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 00:32:25.771,2025-12-15 00:41:44.268,558.50,9.31
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 00:49:36.093,2025-12-15 01:14:59.731,1523.64,25.39
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 01:20:17.213,2025-12-15 01:29:31.553,554.34,9.24
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 01:37:25.657,2025-12-15 02:02:49.184,1523.53,25.39
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 02:08:08.390,2025-12-15 02:17:19.379,550.99,9.18
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 02:25:15.238,2025-12-15 02:50:38.773,1523.54,25.39
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 02:55:59.264,2025-12-15 03:05:07.677,548.41,9.14
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 03:13:04.829,2025-12-15 03:38:28.471,1523.64,25.39
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 03:43:49.794,2025-12-15 03:52:56.385,546.59,9.11
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 04:00:54.426,2025-12-15 04:26:18.251,1523.82,25.40
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 04:31:39.933,2025-12-15 04:40:45.453,545.52,9.09
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 04:48:44.023,2025-12-15 05:14:08.088,1524.06,25.40
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 05:19:29.625,2025-12-15 05:28:34.836,545.21,9.09
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 05:36:33.614,2025-12-15 06:01:57.956,1524.34,25.41
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 06:07:18.808,2025-12-15 06:16:24.498,545.69,9.09
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 06:24:23.194,2025-12-15 06:49:47.830,1524.64,25.41
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 06:55:07.407,2025-12-15 07:04:14.405,547.00,9.12
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 07:12:12.757,2025-12-15 07:37:37.684,1524.93,25.42
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 07:42:55.335,2025-12-15 07:52:04.528,549.19,9.15
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 08:00:02.297,2025-12-15 08:25:27.495,1525.20,25.42
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 08:30:42.487,2025-12-15 08:39:54.843,552.36,9.21
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 08:47:51.578,2025-12-15 09:13:17.237,1525.66,25.43
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 09:18:28.736,2025-12-15 09:27:45.327,556.59,9.28
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 09:35:40.850,2025-12-15 10:01:06.884,1526.03,25.43
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 10:06:13.928,2025-12-15 10:15:35.961,562.03,9.37
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 10:23:30.182,2025-12-15 10:48:56.411,1526.23,25.44
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 11:41:51.241,2025-12-15 11:51:17.611,566.37,9.44
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 12:29:43.318,2025-12-15 12:39:08.597,565.28,9.42
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 13:17:35.221,2025-12-15 13:26:59.493,564.27,9.40
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 14:05:26.925,2025-12-15 14:14:46.057,559.13,9.32
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 14:53:18.401,2025-12-15 15:02:33.261,554.86,9.25
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 15:10:27.085,2025-12-15 15:35:50.620,1523.53,25.39
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 15:41:09.616,2025-12-15 15:50:21.018,551.40,9.19
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 15:58:16.664,2025-12-15 16:23:40.192,1523.53,25.39
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 16:29:00.533,2025-12-15 16:38:09.254,548.72,9.15
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 16:46:06.255,2025-12-15 17:11:29.877,1523.62,25.39
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 17:16:51.113,2025-12-15 17:25:57.909,546.80,9.11
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 17:33:55.851,2025-12-15 17:59:19.647,1523.80,25.40
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 18:04:41.309,2025-12-15 18:13:46.931,545.62,9.09
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 18:21:45.448,2025-12-15 18:47:09.478,1524.03,25.40
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 18:52:31.066,2025-12-15 19:01:36.274,545.21,9.09
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 19:09:35.040,2025-12-15 19:34:59.343,1524.30,25.41
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 19:40:20.323,2025-12-15 19:49:25.899,545.58,9.09
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 19:57:24.622,2025-12-15 20:22:49.217,1524.60,25.41
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 20:28:09.007,2025-12-15 20:37:15.774,546.77,9.11
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 20:45:14.188,2025-12-15 21:10:39.076,1524.89,25.41
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 21:15:57.032,2025-12-15 21:25:05.869,548.84,9.15
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 21:33:03.731,2025-12-15 21:58:28.895,1525.16,25.42
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 22:03:44.297,2025-12-15 22:12:56.159,551.86,9.20
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 22:20:53.053,2025-12-15 22:46:18.647,1525.59,25.43
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 22:51:30.678,2025-12-15 23:00:46.622,555.94,9.27
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 23:08:42.316,2025-12-15 23:34:08.309,1525.99,25.43
1,Sat_1_7,Left,Sat_15_8,Sat_15_7,2025-12-15 23:39:16.026,2025-12-15 23:48:37.236,561.21,9.35
1,Sat_1_7,Left,Sat_15_7,Sat_15_8,2025-12-15 23:56:31.640,2025-12-16 00:00:00.000,208.36,3.47
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 00:25:10.253,2025-12-15 00:34:16.851,546.60,9.11
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 00:42:15.310,2025-12-15 01:07:40.168,1524.86,25.41
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 01:12:58.354,2025-12-15 01:22:06.924,548.57,9.14
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 01:30:04.856,2025-12-15 01:55:29.991,1525.14,25.42
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 02:00:45.706,2025-12-15 02:09:57.194,551.49,9.19
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 02:17:54.210,2025-12-15 02:43:19.752,1525.54,25.43
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 02:48:32.189,2025-12-15 02:57:47.639,555.45,9.26
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 03:05:43.467,2025-12-15 03:31:09.425,1525.96,25.43
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 03:36:17.655,2025-12-15 03:45:38.238,560.58,9.34
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 03:53:32.785,2025-12-15 04:18:58.984,1526.20,25.44
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 04:24:01.925,2025-12-15 04:33:28.973,567.05,9.45
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 05:11:53.155,2025-12-15 05:21:19.829,566.67,9.44
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 05:59:45.270,2025-12-15 06:09:10.792,565.52,9.43
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 06:47:37.218,2025-12-15 06:57:01.847,564.63,9.41
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 07:35:28.973,2025-12-15 07:44:49.279,560.31,9.34
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 08:23:20.507,2025-12-15 08:32:36.335,555.83,9.26
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 08:40:29.635,2025-12-15 09:05:53.189,1523.55,25.39
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 09:11:11.789,2025-12-15 09:20:23.964,552.17,9.20
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 09:28:19.210,2025-12-15 09:53:42.730,1523.52,25.39
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 09:59:02.783,2025-12-15 10:08:12.089,549.31,9.16
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 10:16:08.799,2025-12-15 10:41:32.389,1523.59,25.39
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 10:46:53.450,2025-12-15 10:56:00.647,547.20,9.12
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 11:03:58.394,2025-12-15 11:29:22.141,1523.75,25.40
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 11:34:43.744,2025-12-15 11:43:49.583,545.84,9.10
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 11:51:47.992,2025-12-15 12:17:11.960,1523.97,25.40
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 12:22:33.613,2025-12-15 12:31:38.851,545.24,9.09
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 12:39:37.586,2025-12-15 13:05:01.819,1524.23,25.40
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 13:10:22.999,2025-12-15 13:19:28.411,545.41,9.09
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 13:27:27.170,2025-12-15 13:52:51.693,1524.52,25.41
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 13:58:11.830,2025-12-15 14:07:18.228,546.40,9.11
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 14:15:16.740,2025-12-15 14:40:41.558,1524.82,25.41
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 14:46:00.026,2025-12-15 14:55:08.272,548.25,9.14
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 15:03:06.290,2025-12-15 15:28:31.389,1525.10,25.42
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 15:33:47.487,2025-12-15 15:42:58.516,551.03,9.18
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 15:50:55.688,2025-12-15 16:16:21.160,1525.47,25.42
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 16:21:34.097,2025-12-15 16:30:48.938,554.84,9.25
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 16:38:44.935,2025-12-15 17:04:10.846,1525.91,25.43
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 17:09:19.713,2025-12-15 17:18:39.517,559.80,9.33
1,Sat_1_8,Left,Sat_15_8,Sat_15_9,2025-12-15 17:26:34.245,2025-12-15 17:52:00.422,1526.18,25.44
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 17:57:04.159,2025-12-15 18:06:30.235,566.08,9.43
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 18:44:54.224,2025-12-15 18:54:21.076,566.85,9.45
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 19:32:46.359,2025-12-15 19:42:12.024,565.66,9.43
1,Sat_1_8,Left,Sat_15_9,Sat_15_8,2025-12-15 20:20:38.331,2025-12-15 20:30:03.068,564.74,9.41
