UTCG,r_x,r_y,r_z,v_x,v_y,v_z,a_x,a_y,a_z,lla_Lat,lla_Lon,lla_Alt,coe_Semi-major_Axis,coe_Eccentricity,coe_Inclination,coe_RAAN,coe_Arg_of_Perigee,coe_True_Anomaly
15 Dec 2025 00:00:00.000,4602.206161589732,-4702.680019070477,-2168.7741641834928,2.150357028900366,4.674551573141712,-5.572979479703148,-0.0055163834121090315,0.005636815287887047,0.002599577116680018,-18.247378150397857,-129.1564868038758,552.0818336612151,6928.137000000001,2.580012211189559e-16,53.00001208511751,119.99999642119977,0.0,203.07692902157092
15 Dec 2025 00:01:00.000,4721.2088931903145,-4412.2659732166885,-2498.234948763601,1.8149741754562525,5.002435355845757,-5.405097343795621,-0.0056590247175064305,0.005288713710308452,0.0029944816349014147,-21.15078396801781,-126.84699927401698,552.7651764564466,6928.137000000001,1.9723077280967776e-16,53.00001208511476,119.99999642120972,0.0,206.8406556349359
15 Dec 2025 00:02:00.000,4819.846460531686,-4102.819403420037,-2816.919475347002,1.4717623426034039,5.308740890261583,-5.213900057524543,-0.005777255544459384,0.004917799008831752,0.0033764693109018386,-24.012979453568903,-124.4369185904141,553.5182128439569,6928.1370000000015,1.0888654453624715e-16,53.000012085112004,119.99999642121838,0.0,210.60438224830085
15 Dec 2025 00:03:00.000,4897.693385668339,-3775.6751225144644,-3123.4530827235053,1.1222019912806982,5.59214691256405,-5.00021235968646,-0.005870565898543827,0.004525671142067424,0.003743892422256239,-26.825904547887863,-121.90798508557575,554.3279039702909,6928.136999999997,1.0888654453624715e-16,53.000012085109255,119.9999964212283,0.0,214.36810886166583
15 Dec 2025 00:04:00.000,4954.413872101081,-3432.244283272241,-3416.513523264088,0.7678009670707688,5.851430937087506,-4.764956002562421,-0.005938553281007424,0.004114021572646986,0.004095166071497757,-29.580469810039062,-119.24037494532834,555.180243789305,6928.136999999997,3.629551484541571e-16,53.00001208510651,119.99999642123699,0.0,218.13183547503078
15 Dec 2025 00:05:00.000,4989.763253252176,-3074.0082913270835,-3694.836666500375,0.41008799603390517,6.085474529577405,-4.509145775894675,-0.005980924424968271,0.0036846259710157756,0.00442877502265008,-32.266347885906704,-116.41261560629896,556.0605039259999,6928.137000000001,2.1777308907249432e-16,53.000012085103755,119.99999642124567,0.0,221.89556208839574
15 Dec 2025 00:06:00.000,5003.58904784619,-2702.512415059302,-3957.2219520129265,0.05060609047428429,6.293268131610746,-4.233885129541744,-0.005997496560435428,0.0032393365559925664,0.004743280237271528,-34.8717434238639,-113.40161582619031,556.9534901040349,6928.136999999995,5.744889117099049e-16,53.000012085101,119.99999642125434,0.0,225.65928870176072
15 Dec 2025 00:07:00.000,4995.831617645532,-2319.3591200052547,-4202.537568107,-0.30909410691893174,6.473915415375495,-3.9403614136937692,-0.005988198202696338,0.0027800741051333556,0.00503732508181739,-37.38314829342352,-110.1828817687309,557.8438055434098,6928.1370000000015,3.944615456193556e-16,53.00001208509821,119.99999642126426,0.0,229.42301531512567
15 Dec 2025 00:08:00.000,4966.524424702712,-1926.2011565446085,-4429.725333937379,-0.6674610118438592,6.6266371500241865,-3.6298407571797062,-0.005953069460669401,0.0023088196693642907,0.005309641179544723,-39.785097121234664,-106.7310187258987,558.7161166887254,6928.137000000006,6.220819904393238e-16,53.00001208509547,119.99999642127419,0.0,233.18674192849065
15 Dec 2025 00:09:00.000,4915.793887020318,-1524.73443068096,-4637.805264022917,-1.0229487912205235,6.7507745629241525,-3.303662605959009,-0.0058922618638924135,0.0018276060276218814,0.005559053881717147,-42.05995062407222,-103.02064829937389,559.5554166684495,6928.136999999994,8.721943049965942e-16,53.00001208509272,119.99999642128286,0.0,236.9504685418556
15 Dec 2025 00:10:00.000,4843.858833240835,-1116.6906886686577,-4825.879795461598,-1.3740240312172274,6.845792181305298,-2.963233945356332,-0.005806037708892533,0.0013385089183619973,0.005784487334509303,-44.18775181389867,-99.02789350061437,560.3472820054905,6928.137000000008,7.556602625332273e-16,53.00001208508995,119.99999642129025,0.0,240.71419515522058
15 Dec 2025 00:11:00.000,4751.029558718636,-703.8300470407647,-4993.13765961178,-1.7191723517061819,6.911280142047758,-2.610023230961861,-0.005694768927757469,0.0008436380857606857,0.0059849691197546954,-46.14622240925264,-94.73257994795344,561.0781182915591,6928.1370000000015,3.9446154561935552e-16,53.00001208508717,119.99999642130143,0.0,244.47792176858553
15 Dec 2025 00:12:00.000,4637.706487045625,-287.9334002621618,-5138.857381538954,-2.0569049386138865,6.9469559596468855,-2.2455540543767007,-0.005558935483788001,0.00034512817923169214,0.0061596344495187414,-47.91099021752794,-90.12123812857679,561.7353907939967,6928.136999999998,4.265526918568054e-16,53.000012085084414,119.99999642131009,0.0,248.24164838195054
15 Dec 2025 00:13:00.000,4504.378442804956,129.2052612470991,-5262.41039213297,-2.3857649659955,6.952665744727696,-1.8713985711263608,-0.005399123301153376,-0.00015487045448970256,0.006307729896403617,-49.45615400664294,-85.19082859547221,562.3078362749676,6928.136999999998,4.725790869772316e-16,53.000012085081664,119.99999642131874,0.0,252.00537499531552
15 Dec 2025 00:14:00.000,4351.620543002192,545.7865895757859,-5363.263739471475,-2.7043338801230683,6.92838486785445,-1.4891707190914114,-0.005216021737478642,-0.0006542010469707902,0.006428616643493979,-50.75528463071648,-79.95281860865244,562.7856526609066,6928.1370000000015,4.2293018929761705e-16,53.000012085078865,119.99999642132741,0.0,255.7691016086805
15 Dec 2025 00:15:00.000,4180.091716270127,960.0136408966371,-5440.9823877339695,-3.011237518486648,6.874218065770725,-1.1005192567079203,-0.0050104206102669835,-0.0011507097114074707,0.006521773239924824,-51.78290934259434,-74.4368383851302,563.1606635962079,6928.136999999996,6.220819904393237e-16,53.0000120850761,119.99999642133864,0.0,259.5328282220455
15 Dec 2025 00:16:00.000,3990.531860548236,1370.099626670239,-5495.231093749973,-3.3051520373099255,6.790398989612929,-0.7071206509677186,-0.004783206789983708,-0.0016422547335188766,0.00658679785018515,-52.51641545858636,-68.69276998667351,563.4264553423095,6928.137000000008,5.504580115351412e-16,53.00001208507331,119.99999642134729,0.0,263.2965548354104
15 Dec 2025 00:17:00.000,3783.7586514967265,1774.2756210453874,-5525.775853086758,-3.584809622016453,6.677289197044019,-0.3106718458964583,-0.004535360374497126,-0.0021267158099374057,0.006623409987455012,-52.93815014086378,-62.79002746301219,563.5784839341126,6928.137000000003,1.769406348714016e-16,53.000012085070544,119.99999642135464,0.0,267.0602814487754
15 Dec 2025 00:18:00.000,3560.6640154127986,2170.7981912063688,-5532.484909438847,-3.8490039560088745,6.535376592657161,0.08711705729698557,-0.004267950461378679,-0.0026020031942399144,0.006631451723499009,-53.03733800666832,-56.81324343303597,563.6141509749334,6928.136999999996,7.479951740344887e-16,53.00001208506778,119.99999642136332,0.0,270.8240080621404
15 Dec 2025 00:19:00.000,3322.21028186321,2557.9569177550597,-5515.329322965258,-4.096595424173937,6.365273323375672,0.48453017682529653,-0.003982130536298652,-0.003066066711170394,0.006610888369897479,-52.811374749377684,-50.85462522469835,563.5328469329817,6928.136999999994,9.467954634445615e-16,53.00001208506499,119.99999642137449,0.0,274.5877346755054
15 Dec 2025 00:20:00.000,3069.426032629129,2934.0817726880377,-5474.383095122904,-4.326516028667346,6.1677131379277945,0.8798532518622709,-0.0036791334974098865,-0.0035169046001704567,0.006561808627676636,-52.26615399716435,-45.00449343692391,563.33596129307,6928.136999999996,7.515084507055062e-16,53.0000120850622,119.99999642138444,0.0,278.3514612888704
15 Dec 2025 00:21:00.000,2803.401664868292,3297.55032314411,-5409.8228494577215,-4.537773995775288,5.9435482217853615,1.2713810370903145,-0.003360266337181288,-0.003952572150071479,0.0064844242046924044,-51.415335549170905,-39.34228282522197,563.0268594122113,6928.136999999996,7.355626365712862e-16,53.000012085059424,119.99999642139178,0.0,282.11518790223533
15 Dec 2025 00:22:00.000,2525.284687633573,3646.79472984746,-5321.927069730401,-4.729458053978834,5.693745521220038,1.6574246583590655,-0.003026904504621932,-0.0043711900877009225,0.006379068902418266,-50.27875776128545,-33.93008525391864,562.610826424184,6928.136999999994,9.514798259999974e-16,53.00001208505664,119.99999642140044,0.0,285.8789145156004
15 Dec 2025 00:23:00.000,2236.2747720372286,3980.3085100582116,-5211.074898663139,-4.900741364767132,5.4193825723341025,2.0363188977262308,-0.002680485972215294,-0.004770952684218081,0.006246197176076376,-48.880396594935476,-28.809777265502976,562.0949790317337,6928.137,7.335450377614459e-16,53.000012085053854,119.99999642141164,0.0,289.64264112896535
15 Dec 2025 00:24:00.000,1937.618576411562,4296.653035858951,-5077.744502489062,-5.050885089245241,5.121642853056439,2.4064293764561673,-0.002322505033155423,-0.005150135544213189,0.006086382174322842,-47.24630494766053,-24.003530435499876,561.488146512944,6928.137000000001,2.5406860391791e-16,53.000012085051054,119.99999642142032,0.0,293.4063677423304
15 Dec 2025 00:25:00.000,1630.6043687866988,4594.463739746782,-4922.511008358922,-5.179241575152898,4.80181067815182,2.7661596049921053,-0.00195450585563953,-0.005507103043971575,0.0059003132669431125,-45.40285570753856,-19.51666483543596,560.80072274561,6928.136999999998,4.911502792786619e-16,53.000012085048276,119.99999642142767,0.0,297.17009435569537
15 Dec 2025 00:26:00.000,1316.5564698839078,4872.456000761377,-4746.044023502131,-5.285257150543613,4.4612656592669655,3.113957869491509,-0.0015780758220235163,-0.005840315386815833,0.005688793071221885,-43.37544605984584,-15.341588359272476,560.0444915162789,6928.137000000003,1.9723077280967786e-16,53.00001208504548,119.99999642143759,0.0,300.9338209690604
15 Dec 2025 00:27:00.000,996.8295405943826,5129.430685759784,-4549.104746843416,-5.36847451207487,4.101476753909296,3.448323925219229,-0.0011948386815717196,-0.0061483352450934356,0.005452733989814375,-41.18767643627652,-11.461804392782344,559.2324278228492,6928.136999999996,7.651885001413818e-16,53.000012085042684,119.99999642144878,0.0,304.6975475824254
