UTCG,r_x,r_y,r_z,v_x,v_y,v_z,a_x,a_y,a_z,lla_Lat,lla_Lon,lla_Alt,coe_Semi-major_Axis,coe_Eccentricity,coe_Inclination,coe_RAAN,coe_Arg_of_Perigee,coe_True_Anomaly
15 Dec 2025 00:00:00.000,6440.902590345814,550.8130669658299,-2492.079669213102,-2.4942918029438936,4.696827448843431,-5.40850148936404,-0.007720316509271829,-0.0006602259783889436,0.002987103677283467,-21.055854830443693,-78.68840724127693,552.7415121610546,6928.137000000003,7.259102969083143e-17,53.000004558362846,167.99999083724788,0.0,206.7692459923972
15 Dec 2025 00:01:00.000,6277.461116793567,831.2321053317205,-2810.9815732195116,-2.951798101460171,4.647112376548576,-5.217739220279259,-0.00752440919832189,-0.0009963471510108196,0.0033693519103229156,-23.92412590258558,-76.28762991999157,553.4937216686951,6928.137000000001,1.8147757422707858e-16,53.00000455837032,167.99999083725626,0.0,210.5329726057648
15 Dec 2025 00:02:00.000,6086.941509300208,1108.0655835695327,-3117.7581714488088,-3.3965716752535133,4.577351758924153,-5.0044699792120575,-0.007296044982214098,-0.0013281705317217788,0.0037370662799700942,-26.74359673470548,-73.76865292065753,554.3033025843862,6928.137000000001,1.972307728096778e-16,53.000004558377796,167.99999083726334,0.0,214.2966992191324
15 Dec 2025 00:03:00.000,5870.165583461856,1380.1193670025336,-3411.086168119101,-3.826693971874241,4.487846511788178,-4.769613713409845,-0.007036208921105053,-0.0016542647842254328,0.004088660632401329,-29.505234895598836,-71.11165670335897,555.1562500378965,6928.136999999999,2.8470271947367154e-16,53.00000455838527,167.9999908372717,0.0,218.0604258325
15 Dec 2025 00:04:00.000,5628.06841278135,1646.2199383995417,-3689.7002786456296,-4.240309637869184,4.378982720378989,-4.51418348680148,-0.00674602183048607,-0.0019732232850980073,0.004422618348271482,-32.19877588820431,-68.29515319244095,556.0378243905284,6928.137000000002,3.738870661010962e-16,53.00000455839276,167.99999083727877,0.0,221.82415244586758
15 Dec 2025 00:05:00.000,5361.694295183012,1905.2194599995266,-3952.3986875073792,-4.635634521939754,4.251229973957253,-4.239281110096739,-0.006426735446490821,-0.002283670191328042,0.004737498884725291,-34.81249208841925,-65.29600456109075,556.9328079113196,6928.137000000003,2.1327634592840269e-16,53.00000455840023,167.99999083728588,0.0,225.58787905923518
15 Dec 2025 00:06:00.000,5072.192248382858,2156.000724765109,-4198.048232336804,-5.0109633709649914,4.10513934021015,-3.946092388072201,-0.006079727026470729,-0.0025842663750815127,0.005031943989249049,-37.33294589825342,-62.089624238207726,557.8257686341947,6928.1370000000015,7.259102969083143e-17,53.00000455840768,167.99999083729296,0.0,229.35160567260277
15 Dec 2025 00:07:00.000,4760.811053544689,2397.4819755097096,-4425.589291870834,-5.36467718569405,3.9413409881939057,-3.635882004544661,-0.005706493408128297,-0.002873715200095189,0.005304683558558923,-39.744741584526594,-58.650459343874914,558.7013267447344,6928.137000000003,6.059913669851608e-16,53.000004558415135,167.9999908373013,0.0,233.11533228597034
15 Dec 2025 00:08:00.000,4428.893868601932,2628.62157110947,-4634.040356678738,-5.695250204377953,3.7605414700692394,-3.309988067095953,-0.005308644552835017,-0.0031507681147798427,0.0055545411172532476,-42.030302612194404,-54.95288476112795,559.5444188820993,6928.137000000001,3.6677251888072296e-16,53.00000455842262,167.9999908373097,0.0,236.87905889933793
15 Dec 2025 00:09:00.000,4077.872434480488,2848.4224796731737,-4822.502262950811,-6.001256484217342,3.5635206733540663,-2.9698163350807896,-0.004887896600984603,-0.0034142300379085724,0.005780438892596412,-44.169718836123984,-50.97266335056361,560.3405558588079,6928.136999999995,4.092141133361056e-16,53.000004558430085,167.99999083731677,0.0,240.6427855127055
15 Dec 2025 00:10:00.000,3709.2608992145083,3055.936579287911,-4990.162071085216,-6.281376052236195,3.351128456840589,-2.6168341558153982,-0.004446064469337785,-0.0036629645136579264,0.005981402463543985,-46.14073035923943,-46.689125392281774,561.0760694911708,6928.137000000001,3.6677251888072296e-16,53.00000455843753,167.99999083732257,0.0,244.40651212607307
15 Dec 2025 00:11:00.000,3324.6492865949335,3250.268747789248,-5136.296572342503,-6.534400599049646,3.1242809846875788,-2.25256413510348,-0.0039850540222903085,-0.00389589861376561,0.006156564963955319,-47.91893891492108,-42.088161199486024,561.7383444874522,6928.137000000005,5.608305991516443e-16,53.00000455844498,167.9999908373322,0.0,248.1702387394407
