UTCG,r_x,r_y,r_z,v_x,v_y,v_z,a_x,a_y,a_z,lla_Lat,lla_Lon,lla_Alt,coe_Semi-major_Axis,coe_Eccentricity,coe_Inclination,coe_RAAN,coe_Arg_of_Perigee,coe_True_Anomaly
15 Dec 2025 00:00:00.000,6115.759432899933,-2271.571321894004,-2331.6373172543886,-0.15264916038522858,5.227878413445151,-5.493592046281115,-0.007330587266965208,0.0027227937905307032,0.0027947912301941598,-19.643144024050265,-103.93018039885052,552.399764857011,6928.137000000008,5.513547367726534e-16,53.00000910927866,143.99999302643337,0.0,204.92308850860525
15 Dec 2025 00:01:00.000,6093.4167558900035,-1953.2248899004596,-2655.9870216703393,-0.5918389126746936,5.37985322100239,-5.314176706208545,-0.007303806464777699,0.0023412113678635137,0.0031835694088198146,-22.529640049763184,-101.5770406458227,553.1185518781375,6928.137000000002,5.513547367726532e-16,53.00000910928124,143.99999302644335,0.0,208.68681512197017
15 Dec 2025 00:02:00.000,6044.7898292438695,-1626.453127315369,-2968.8799968481244,-1.0284757390198538,5.508621769947805,-5.111838406366139,-0.007245520338056266,0.0019495300160556328,0.003558615105912175,-25.371253257364785,-99.11475920557714,553.9010355528509,6928.136999999999,1.8147757422707858e-16,53.00000910928384,143.99999302645205,0.0,212.4505417353351
15 Dec 2025 00:03:00.000,5970.088407575513,-1292.6655800346234,-3268.9665637163116,-1.460676185227059,5.61362861088059,-4.887449942854518,-0.007155980306844377,0.0015494392716740228,0.003918310543609948,-28.159463088972878,-96.52432493974315,554.733673304712,6928.1370000000015,4.461759026470458e-16,53.00000910928641,143.999993026462,0.0,216.2142683487
15 Dec 2025 00:04:00.000,5869.634719101639,-953.3020568832616,-3554.952284268772,-1.8865759336437424,5.694420791683596,-4.64197922622808,-0.007035572606422929,0.0011426649456102837,0.004261104158142568,-30.884622176043585,-93.78510351101299,555.602069173061,6928.137,3.629551484541571e-16,53.00000910928901,143.99999302647072,0.0,219.97799496206494
15 Dec 2025 00:05:00.000,5743.862075694834,-609.8264189291319,-3825.6035451860052,-2.304337844984162,5.750649811354182,-4.376485106365737,-0.006884816621265856,0.0007309616787102996,0.00458551729257601,-33.535736440159106,-90.87479794404672,556.4912250083213,6928.137000000005,9.73380460055361e-16,53.00000910929158,143.99999302647942,0.0,223.74172157542984
15 Dec 2025 00:06:00.000,5593.313003771572,-263.7202650474745,-4079.752879086201,-2.712159882918616,5.782073123280315,-4.092112805070446,-0.0067043626446497764,0.00031610537304620944,0.004890150575071403,-36.10022586111701,-87.769554369974,557.3858010670016,6928.137,3.629551484541571e-16,53.00000910929416,143.9999930264881,0.0,227.50544818879476
15 Dec 2025 00:07:00.000,5418.636904078173,83.52345902814658,-4316.304000452599,-3.1082828872450605,5.788555181477129,-3.790088976099247,-0.006494989073582348,-0.00010011446852387003,0.005173689955143554,-38.56367612704258,-84.44429743795786,558.270381374829,6928.137000000005,5.916923184290334e-16,53.00000910929673,143.99999302649806,0.0,231.26917480215965
15 Dec 2025 00:08:00.000,5220.587250469066,430.4069005995502,-4534.236534514397,-3.490998162111849,5.770068025271268,-3.4717164139326,-0.006257599051148882,-0.0005159024614630632,0.005434912371881642,-40.909601468073404,-80.8734100434954,559.1297392221012,6928.137000000001,2.903641187633257e-16,53.00000910929931,143.99999302650804,0.0,235.03290141552458
15 Dec 2025 00:09:00.000,5000.018339760713,775.4337610646784,-4732.610418682973,-3.858654846560682,5.726691399910572,-3.1383684341070057,-0.005993216570760772,-0.0009294650840345897,0.0056726910296819606,-43.11925387744391,-77.03190069814076,559.9490982344614,6928.137,3.6295514845415707e-16,53.00000910930188,143.99999302651673,0.0,238.7966280288895
