UTCG,r_x,r_y,r_z,v_x,v_y,v_z,a_x,a_y,a_z,lla_Lat,lla_Lon,lla_Alt,coe_Semi-major_Axis,coe_Eccentricity,coe_Inclination,coe_RAAN,coe_Arg_of_Perigee,coe_True_Anomaly
15 Dec 2025 00:00:00.000,5350.440583817333,207.71707643004734,-4396.444184334517,-3.246800988870996,5.7848090773111265,-3.6780205709892853,-0.006413246310080459,-0.0002489777716595576,0.0052697490984082,-39.41719935313272,-81.35213848152415,558.5814369361694,6928.137000000001,1.8338625944036146e-16,53.00000910927866,143.99999302643337,0.0,232.61539620091293
15 Dec 2025 00:01:00.000,5144.232904088632,554.1080557592551,-4607.484604619263,-3.6243164721635064,5.757404624633199,-3.354130310639668,-0.006166077760049235,-0.0006641754801898057,0.005522710359348575,-41.71665755668905,-77.68724432898148,559.4281540265991,6928.136999999999,1.0888654453624715e-16,53.000009109281244,143.99999302644335,0.0,236.37912281427785
15 Dec 2025 00:02:00.000,4915.835325448621,898.1088630310446,-4798.6504158966945,-3.9861982900213926,5.705165326995195,-3.0157718460085063,-0.0058923115336052614,-0.0010765082354722668,0.005751849140460654,-43.87256608541247,-73.74326404059538,560.2297448603124,6928.136999999997,7.259102969083143e-17,53.00000910928382,143.99999302645205,0.0,240.14284942764274
15 Dec 2025 00:03:00.000,4666.233051964832,1238.2356340269916,-4969.1170151391825,-4.330885447617137,5.628316521148887,-2.6644047027949456,-0.005593128534685662,-0.001484197420106302,0.005956177040463959,-45.86299454760782,-69.49910063647668,560.972445832958,6928.136999999999,2.847027194736715e-16,53.00000910928641,143.999993026462,0.0,243.90657604100767
15 Dec 2025 00:04:00.000,4396.502755187742,1573.0212153721968,-5118.14908637728,-4.656891120126331,5.5271896981573585,-2.3015445202661007,-0.0052698193037123125,-0.001885484446958665,0.006134812681020773,-47.663848303628775,-64.93980355867124,561.6435168246173,6928.1370000000015,7.259102969083143e-17,53.000009109289,143.99999302647072,0.0,247.6703026543726
15 Dec 2025 00:05:00.000,4107.807929875516,1901.0214931735,-5245.103772520925,-4.962809066219753,5.402221073491571,-1.928756513473339,-0.004923778450782773,-0.0022786383449155635,0.006286985508604487,-49.249368676445386,-60.06020590552789,562.2314566182599,6928.137000000003,2.580012211189559e-16,53.000009109291575,143.99999302647942,0.0,251.43402926773751
15 Dec 2025 00:06:00.000,3801.393875202844,2220.8216222745937,-5349.433448354785,-5.247319693953272,5.253949705394051,-1.5476487216209998,-0.004556498639951893,-0.0026619632255102683,0.006412039118319749,-50.59305698325214,-54.86900832135776,562.7261966798503,6928.136999999999,1.8147757422707853e-16,53.00000910929416,143.9999930264881,0.0,255.1977558811024
15 Dec 2025 00:07:00.000,3478.5823231022946,2531.0421292596193,-5430.688082746254,-5.509195752892134,5.08301516962474,-1.159865071711056,-0.00416956415055268,-0.0030338055982207343,0.006509434085336885,-51.669082839286716,-49.39260526777169,563.119270262985,6928.137000000003,2.230879513235229e-16,53.00000910929673,143.99999302649806,0.0,258.9614824944673
15 Dec 2025 00:08:00.000,3140.7657369094604,2830.3448628786255,-5488.517179876652,-5.747307627915069,4.890154800620169,-0.7670782873840108,-0.0037646440433305073,-0.003392561502881129,0.006578750291727163,-52.4541360539766,-43.67755069385912,563.4039542236363,6928.137000000001,2.4499472520655603e-16,53.000009109299306,143.99999302650804,0.0,262.72520910783226
15 Dec 2025 00:09:00.000,2789.4013049045607,3117.4387662282716,-5522.671291121978,-5.960628211864337,4.676200510965311,-0.37098267354408787,-0.0033434849608683236,-0.0037366834284422758,0.006619688738661919,-52.92952663472181,-37.79039422954236,563.575381378527,6928.136999999998,5.58347692229479e-16,53.000009109301885,143.9999930265167,0.0,266.4889357211972
