UTCG,r_x,r_y,r_z,v_x,v_y,v_z,a_x,a_y,a_z,lla_Lat,lla_Lon,lla_Alt,coe_Semi-major_Axis,coe_Eccentricity,coe_Inclination,coe_RAAN,coe_Arg_of_Perigee,coe_True_Anomaly
15 Dec 2025 00:00:00.000,4644.376314317746,2481.3975078622093,-4502.390181864354,-5.485652143957664,3.878586019182401,-3.5210451701434815,-0.005566930198330046,-0.002974299622964182,0.005396740094211623,-40.57773343678025,-55.51443494602541,559.0073840743609,6928.1370000000015,3.9446154561935557e-16,53.00000455836285,167.9999908372479,0.0,234.46155368470485
15 Dec 2025 00:01:00.000,4305.456974399811,2708.5935258110567,-4703.790348675784,-5.807596475362594,3.6918911233738085,-3.1898794891664615,-0.005160688287576439,-0.0032466256120018667,0.005638146172163331,-42.81343171915663,-51.71841560195319,559.8353080116589,6928.137000000001,2.5800122111895584e-16,53.00000455837033,167.99999083725626,0.0,238.22528029807248
15 Dec 2025 00:02:00.000,3947.965836351839,2924.1058938064166,-4884.900486967396,-6.104489456817201,3.48927107558519,-2.844954107817459,-0.004732185496814321,-0.0035049471235056623,0.005855231832291932,-44.895288038537544,-47.63180851415615,560.6112811852846,6928.137000000001,3.6295514845415716e-17,53.000004558377796,167.99999083726334,0.0,241.98900691144004
15 Dec 2025 00:03:00.000,3573.4449555904916,3127.004988763923,-5044.939369346218,-6.375050426001567,3.27159988725039,-2.48775687851038,-0.004283270193679204,-0.0037481498750679466,0.006047060665040712,-46.80023830790234,-43.235904009107806,561.3219862704544,6928.1370000000015,4.911502792786617e-16,53.00000455838528,167.9999908372717,0.0,245.75273352480767
15 Dec 2025 00:04:00.000,3183.509846156424,3316.415595565778,-5183.216660306822,-6.618112305011515,3.0398164936308043,-2.119828588872351,-0.003815878796172147,-0.0039751847997872534,0.006212805207406663,-48.503231344859785,-38.51981545538889,561.9552374240244,6928.137000000001,3.6856403107737473e-16,53.00000455839275,167.9999908372788,0.0,249.51646013817523
15 Dec 2025 00:05:00.000,2779.8425121154123,3491.5206823443436,-5299.135894027118,-6.832626634606451,2.794920703671517,-1.7427563154813315,-0.0033320274198259565,-0.004185072571470113,0.006351750512242409,-49.977921862978285,-33.48442073935966,562.5001859625938,6928.137000000003,5.689925410144222e-16,53.00000455840022,167.99999083728588,0.0,253.28018675154283
15 Dec 2025 00:06:00.000,2364.1841921522414,3651.5649247885144,-5392.197047252697,-7.017668096789027,2.537968887277297,-1.3581665779340732,-0.002833803181093049,-0.004376907829001823,0.006463297232215507,-51.19782842129877,-28.14647337240849,562.9475028533433,6928.137000000003,1.9129712503534545e-16,53.000004558407696,167.99999083729296,0.0,257.04391336491045
15 Dec 2025 00:07:00.000,1938.3278486527854,3795.8579642720147,-5461.998696171467,-7.1724385062094465,2.270069418609348,-0.9677183227747134,-0.0023233551944669283,-0.004549863081665822,0.006546964205122333,-52.13797695506254,-22.54196902142789,563.2895351773037,6928.137000000006,1.104052649533449e-15,53.00000455841515,167.9999908373013,0.0,260.807639978278
15 Dec 2025 00:08:00.000,1504.1104336737578,3923.7773857487628,-5508.239747974788,-7.296270253176646,1.9923778950598847,-0.5730957675481383,-0.0018028853021725415,-0.00470319227856498,0.006602390529404643,-52.776919709752434,-16.727523920987927,563.5204341608597,6928.1370000000015,4.0149559108844466e-16,53.0000045584226,167.9999908373097,0.0,264.5713665916456
15 Dec 2025 00:09:00.000,1063.4049651605005,4034.771402570609,-5530.720739635965,-7.388629183425332,1.706092152526285,-0.17600113584566285,-0.001274638576412542,-0.004836234026748614,0.006629337120916017,-53.09885023038962,-10.77857177952855,563.6362528298595,6928.136999999999,2.2457849810600967e-16,53.00000455843008,167.99999083731677,0.0,268.33509320501315
15 Dec 2025 00:10:00.000,618.1124475928515,4128.361236645901,-5529.344698303707,-7.449116902216408,1.412447098487479,0.22185268531924315,-0.0007408936351389993,-0.00494841444416317,0.006627687744222944,-53.09539534368374,-4.783851726609818,563.6350118150933,6928.137000000008,5.454965707171623e-16,53.00000455843754,167.99999083732257,0.0,272.0988198183808
